﻿grade	subject	unit	question	answer	choice2	choice3	choice4	explanation	difficulty	tags
中学3年	数学	二次方程式	カレンダーで「ある日の真上の数と真下の数をかけると207になる」とき、その日は何日ですか。	16日	14日	15日	17日	((x-7)(x+7) = 207 を解くと x^2 - 49 = 207 より x^2 = 256。x = 16日です [21, 22]。)	標準	方程式
中学3年	数学	二次方程式	カレンダーで「ある日の真上の数と真下の数を掛けると207になる」とき、その日は何日ですか。	16日	14日	15日	17日	その日をxとすると、(x-7)(x+7)=207。x^2-49=207よりx^2=256となり、x=16です。	標準	方程式
中学3年	数学	二次方程式	カレンダーである日の真上の数と真下の数を掛けると207になるとき、その日は何日ですか。	16日	14日	15日	17日	平方完成で求めます。	標準	方程式
中学3年	数学	二次方程式	二次方程式 (x - 2)^2 = 5 を解きなさい。	x = 2 ± √5	x = -2 ± √5	x = 7	x = 3	平方根の考え方を利用し、x-2 = ±√5 から 2を移項します。	標準	方程式
中学3年	数学	二次方程式	二次方程式 (x - 3)^2 = 5 を解きなさい。	x = 3 ± √5	x = -3 ± √5	x = 8	x = 2	平方根の考え方を利用し、x-3 = ±√5 から3を移項します。	標準	方程式
中学3年	数学	二次方程式	二次方程式 ax^2 + bx + c = 0 の解を求める公式において、根号の中の式（判別式）はどれですか。	b^2 - 4ac	b^2 + 4ac	4ac - b^2	2a	二次方程式の解の公式に含まれる根号内の式です [29]。"	基本	方程式
中学3年	数学	二次方程式	二次方程式 x^2 - 10x + 25 = 0 を解きなさい。	x = 5	x = -5	x = ±5	解なし	左辺を (x-5)^2 = 0 と因数分解すると、解は5の重解となります。	基本	方程式
中学3年	数学	二次方程式	二次方程式 x^2 - 4x + 4 = 0 を解きなさい。	x = 2	x = -2	x = ±2	解なし	左辺を (x-2)^2 = 0 と因数分解すると、解は 2の重解となります [15]。	基本	方程式
中学3年	数学	二次方程式	二次方程式 x^2 － 7x + 10 = 0 を解きなさい。	x = 2と5	x = -2と-5	x = 2と-5	x = -2と5	左辺を (x-2)(x-5) = 0 と因数分解して解を求めます。	基本	方程式
中学3年	数学	二次方程式	二次方程式 x^2 - x - 6 = 0 を解きなさい。	x = 3と-2	x = -3と2	x = 6と-1	x = 3と2	左辺を(x-3)(x+2)=0と因数分解して解を求めます。	基本	方程式
中学3年	数学	二次方程式	二次方程式 x^2 + 16x + 64 = 0 を解きなさい。	x = -8	x = 8	x = ±8	解なし	左辺を (x+8)^2 = 0 と因数分解すると、解は -8 の重解となります。	基本	方程式
中学3年	数学	二次方程式	二次方程式 x^2 + 6x - 2 = 0 を (x + 3)^2 = k の形に変形したとき、k の値を求めなさい。	11	2	7	9	平方完成を行います。	標準	方程式
中学3年	数学	二次方程式	二次方程式 x^2+6x-2=0 を (x+3)^2=k の形に変形したときの k の値を求めなさい。	11	2	7	9	平方完成により k=11 です。	標準	方程式
中学3年	数学	二次方程式	二次方程式「(x - 2)^2 = 16」を解きなさい。	x = 6と-2	x = 4と-4	x = 18と-14	x = 6	x-2 = ±4 となるため、x = 2+4=6 と x = 2-4=-2 の2つが解です。	標準	方程式
中学3年	数学	二次方程式	方程式 x^2 = 5x を解きなさい。	x = 0と5	x = 5	x = ±√5	x = 0と-5	x^2 － 5x = 0 と変形し、x(x - 5) = 0 と因数分解して解を求めます。	標準	方程式
中学3年	数学	二次方程式	方程式「(x － 5)^2 － 18 = 0」を解きなさい。	x = 5 ± 3√2	x = -5 ± 3√2	x = 5 ± 18	x = 23と-13	左辺の-18を移項し、x-5 = ±√18 = ±3√2。よって x = 5 ± 3√2 です。	標準	方程式
中学3年	数学	二次方程式	二次方程式 ax^2 + bx + c = 0 の解の公式において、根号(√)の中にある式を答えなさい。	b^2 - 4ac	b^2 + 4ac	4ac - b^2	2a	解の公式 x = (-b ± √(b^2 - 4ac)) / 2a の、ルートの中に入る計算式です。	基本	方程式
中学3年	数学	二次方程式	二次方程式 (x - 2)^2 = 9 を解きなさい。	x = 5, -1	x = 5, 1	x = 11, -7	x = 3, -3	x - 2 = ±3 となるため、x = 2 + 3 = 5 と x = 2 - 3 = -1 が解となります。	標準	方程式
中学3年	数学	二次方程式	二次方程式 x^2 + 5x + 6 = 10x + 12 を解きなさい。	x = 6, -1	x = 3, 2	x = -6, 1	x = 5, -2	式を整理して x^2 - 5x - 6 = 0 とし、因数分解 (x - 6)(x + 1) = 0 を用いて解を求めます。	標準	方程式
中学3年	数学	二次方程式	二次方程式 x^2 + 5x + 6 = 10x + 12 を解きなさい。	x = 6, -1	x = 3, 2	x = -6, 1	x = 5, -2	式を整理して x^2 - 5x - 6 = 0 とし、因数分解 (x - 6)(x + 1) = 0 を用いて解きます。	標準	方程式
中学3年	数学	二次方程式	二次方程式「x^2 － 13x + 36 = 0」を解きなさい。	x = 4，9	x = －4，－9	x = 6	x = －6，6	左辺を (x － 4)(x － 9) = 0 と因数分解することで，解を求めます。	標準	方程式
中学3年	数学	二次方程式	二次方程式 x^2 + 6x - 2 = 0 を、(x + 3)^2 = k の形に変形したとき、k の値を求めなさい。	11	7	9	2	x^2 + 6x = 2 の両辺に、xの係数の半分の2乗（9）を加えると、(x + 3)^2 = 11 となります。	標準	方程式
中学3年	数学	二次方程式	「AB = 10 cm，BC = 6 cmの長方形ABCDで，点PはAからBまで秒速 1 cm，点QはCからDまで秒速 1/3 cmで動く」とき，BPとBQを2辺とする長方形の面積が長方形ABCDの 1/10 になるのは出発から何秒後ですか。	6秒後	4秒後	5秒後	3秒後	(10 - x) × (1/3 x) = 60 × 1/10 という方程式を立てて解くと，x = 6（および3）が得られます。	挑戦	動点
中学3年	数学	二次方程式	「連続する 3 つの正の奇数があり，最小の数の平方と最大の数の平方の和は，真ん中の数の 16 倍より 6 小さい」とき，これら 3 つの数を求めなさい。	7，9，11	3，5，7	5，7，9	9，11，13	(n-2)^2 + (n+2)^2 = 16n - 6 という方程式を解くと n = 7（真ん中の数）が得られます。	挑戦	文章題
中学3年	数学	二次方程式	縦 5 cm，横 8 cm の長方形があります。この長方形の縦を 4 cm，横を x cm 長くしたら，面積が 50 cm 2増えました。x の値を求めなさい。	2	4	5	10	変化後の面積は (5+4)×(8+x) です。これがもとの面積 5×8=40 より 50 大きいので，9(8+x)=90 を解きます。	挑戦	方程式
中学3年	数学	平方根	「(√3 + √2)(√3 - √2)」を計算しなさい。	1	5	√6	3-2√2	公式 (a+b)(a-b) = a^2 - b^2 を利用すると、3-2 = 1 となります。	標準	計算
中学3年	数学	平方根	「√12 + √27」を計算しなさい。	5√3	√39	6√3	3√15	2√3 + 3√3 と変形してまとめると 5√3 になります。	基本	計算
中学3年	数学	平方根	「√12 + √27」を計算しなさい。	5√3	√39	6√3	3√15	2√3 + 3√3 と変形して、同類項のようにまとめます。	基本	計算
中学3年	数学	平方根	「√32 + 3√2」を計算しなさい。	7√2	√35	5√2	4√6	√32 = 4√2 と変形し、3√2 と足して 7√2 となります。	基本	計算
中学3年	数学	平方根	「√32 + 3√2」を計算しなさい。	7√2	√35	5√2	4√6	√32 = 4√2 と変形し、3√2 と足して 7√2 になります [14]。	基本	計算
中学3年	数学	平方根	「√3n が自然数となるような、最小の自然数 n 」を求めなさい。	3	1	9	0	根号の中が「3の2乗」になればよいため、n=3のとき√9=3となり自然数になります。	基本	平方根
中学3年	数学	平方根	「√3n が自然数となるような、最小の自然数 n」を求めなさい。	3	1	9	0	根号の中が「3の2乗」になればよいため、n=3のとき√9=3となり自然数になります。	基本	平方根
中学3年	数学	平方根	「√50 + √18」を計算しなさい。	8√2	√68	15√2	2√17	5√2 + 3√2 と変形してから足し合わせ、8√2 となります。	標準	計算
中学3年	数学	平方根	「√50」を a√b の形に直しなさい。	5√2	2√5	10√5	25√2	50 = 25 × 2 = 5^2 × 2 なので、5を根号の外に出します。	基本	計算
中学3年	数学	平方根	「√50」を a√b の形に直しなさい。	5√2	2√5	10√5	25√2	50 = 25 * 2 = 5^2 * 2 なので、5を根号の外に出します [19, 20]。"	基本	計算
中学3年	数学	平方根	「√5n が整数となるような最小の自然数n」を求めなさい。	5	0	1	25	根号の中が「ある数の2乗」になればよいため、n=5のとき√25=5となります。	標準	平方根
中学3年	数学	平方根	「2 / √6」の分母を有理化しなさい。	√6 / 3	√6	√6 / 2	2/6	分母と分子に √6 を掛けると 2√6 / 6 となり、約分して √6 / 3 になります。	標準	平方根
中学3年	数学	平方根	「3 / √2」の分母を有理化しなさい。	3√2 / 2	3√2	√2 / 3	3 / 2	分母と分子に√2を掛けて、分母から根号をなくします。	基本	計算
中学3年	数学	平方根	「3 / √8」の分母を有理化しなさい。	3√2 / 4	3√8 / 8	√2 / 4	3 / 2	√8 = 2√2 なので、分母分子に√2をかけて 3√2 / 4 となります。	標準	計算
中学3年	数学	平方根	「5 / √12」の分母を有理化しなさい。	5√3 / 6	5√12 / 12	5√3 / 3	√15 / 2	√12 = 2√3 なので、分母分子に√3を掛けると 5√3 / (2*3) = 5√3/6 です。	標準	計算
中学3年	数学	平方根	「6 / √27」の分母を有理化しなさい。	2√3 / 3	√3 / 2	2√3	√27 / 6	√27 = 3√3 なので、分母分子に√3を掛けて整理すると 6√3 / 9 = 2√3/3 です。	標準	計算
中学3年	数学	平方根	「6 / √27」の分母を有理化しなさい。[25, 26]	2√3 / 3	√3 / 2	2√3	√27 / 6	「√27 = 3√3 なので、分母分子に√3を掛けて整理します。」[25, 26]	標準	計算
中学3年	数学	平方根	√12 を a√b の形に表しなさい。	2√3	3√2	4√3	√6	12を素因数分解すると 2^2 × 3 となるため、2を根号の外に出します。	基本	平方根
中学3年	数学	平方根	√18 を a√b の形に表しなさい。	3√2	2√3	9√2	2√9	18 = 9 × 2 = 3^2 × 2 なので、√18 = 3√2 となります。[3]	基本	平方根
中学3年	数学	平方根	√2 × √7 を計算しなさい。	√14	√9	14	3.14	根号（ルート）の中の数どうしを掛け合わせます。	基本	平方根
中学3年	数学	平方根	√27 - √48 を計算しなさい。	-√3	√3	-7√3	3√3	√27 = 3√3、√48 = 4√3 と変形し、(3 - 4)√3 = -√3 となります。[5, 6]	標準	平方根
中学3年	数学	平方根	√3 × √15 を計算しなさい。	3√5	√18	√45	3√3	√3 × √3 × √5 = (√3)^2 × √5 = 3√5 となります。[5, 9]	基本	平方根
中学3年	数学	平方根	√36 の値を根号を使わずに表しなさい。	6	-6	36	18	36は6の2乗であるため、√36は6となります [8]。	基本	平方根
中学3年	数学	平方根	√3n が自然数となるような、もっとも小さい自然数 n の値を求めなさい。	3	1	9	0	根号の中が9になればよいです。	基本	平方根
中学3年	数学	平方根	√3n が自然数となるような最小の自然数 n を求めなさい。	3	1	9	0	3×3=9になります。	基本	平方根
中学3年	数学	平方根	√5 の整数部分を a とするとき、a の値を求めなさい。	2	5	3	1	2^2=4、3^2=9 なので、√5は2と3の間の数（2.23...）であることがわかります。	基本	平方根
中学3年	数学	平方根	√5 の整数部分を a、小数部分を b とするとき、b の値を式で表しなさい。	√5 - 2	√5 - a	2 - √5	√5 - 3	2 < √5 < 3 なので整数部分は2。小数部分は「数全体 － 整数部分」で表します。	標準	平方根
中学3年	数学	平方根	√5 の整数部分を a、小数部分を b とするとき、b を a を用いた式で表しなさい。	b = √5 - 2	b = √5 - a	b = a - √5	b = 2 - √5	√4 < √5 < √9 より整数部分 a=2。小数部分は「数全体 - 整数部分」です。	標準	平方根
中学3年	数学	平方根	1/√2 の分母を有理化しなさい。	√2/2	2/√2	√2	1/2	分母と分子に √2 をかけると √2/(√2*√2) = √2/2 となります。[5, 28]	基本	平方根
中学3年	数学	平方根	16の平方根を求めなさい。	±4	4	-4	8	2乗して16になる数は、+4 と -4 の2つ存在します。[36]	基本	平方根
中学3年	数学	平方根	根号の中をできるだけ小さい自然数にして √32 を a√b の形で表しなさい。	4√2	2√8	16√2	2√4	32=16×2=4^2×2 です。	基本	計算
中学3年	数学	平方根	根号の中をできるだけ小さい自然数にして、ルート 180 を a√b の形で表しなさい。	6√5	5√6	2√45	3√20	「180 = 36 * 5 = 6^2 * 5 なので、6を根号の外に出します。」	標準	計算
中学3年	数学	平方根	根号の中をできるだけ小さい自然数にして、ルート 50 を a√b の形で表しなさい。	5√2	2√5	10√5	25√2	「50 = 25 * 2 = 5^2 * 2 なので、5を外に出して整理します。」	基本	計算
中学3年	数学	平方根	次のうち「無理数」であるものを選びなさい。	√20	√64	-3	0.5	√20は2√5となり根号が外れないため無理数です。√64は8なので有理数です。	基本	平方根
中学3年	数学	平方根	「2乗すると a になる数」のことを、a の何といいますか。	平方根	絶対値	近似値	有理数	x^2 = a を満たす x の値のことです。正の数には正と負の2つ存在します。	基本	用語
中学3年	数学	平方根	√12 × √6 を計算し，√の中をできるだけ小さい自然数にしなさい。	6√2	√72	2√18	12√6	√12 × √6 = √72 = √(36 × 2) = 6√2 となります。	標準	計算
中学3年	数学	平方根	分母を有理化しなさい： 2 / (√7 + √3)	(√7 - √3) / 2	√7 + √3	√7 - √3	(√7 + √3) / 4	分母と分子に (√7 - √3) を掛けることで、分母を (√7)^2 - (√3)^2 = 4 とし、約分して整理します。	標準	計算
中学3年	数学	平方根	√7 の整数部分を a、小数部分を b とするとき、√28a - 4b の値を求めなさい。	8	√7	4	12	2 < √7 < 3 より a = 2, b = √7 - 2 です。これを代入して計算します。	挑戦	平方根
